order_detail_id,order_id,product_id,quantity,price,created_at,updated_at
4043,1043,420,42,911.29,2021-02-04 22:50:43,2022-01-23 16:58:53
4044,1044,230,34,693.2,2021-02-13 14:11:19,2022-12-23 01:34:48
4045,1045,391,36,386.23,2021-10-31 11:45:25,2022-02-17 09:45:15
4046,1046,121,100,955.4,2021-11-21 18:29:44,2022-04-15 20:07:18
4047,1047,281,47,920.24,2021-05-13 03:59:49,2022-01-12 05:45:40
4048,1048,446,47,804.92,2021-01-05 12:14:12,2022-11-14 21:39:53
4049,1049,37,81,758.03,2021-02-23 00:06:22,2022-07-24 08:59:46
4050,1050,154,35,505.68,2021-12-08 00:47:45,2022-09-03 00:49:03
4051,1051,180,16,181.87,2021-11-02 16:03:34,2022-07-07 01:49:04
4052,1052,429,44,790.67,2021-10-08 03:01:29,2022-05-27 17:30:50
4053,1053,235,85,204.1,2021-06-09 06:17:08,2022-02-23 15:58:13
4054,1054,70,29,563.32,2021-03-07 04:25:12,2022-01-01 02:56:30
4055,1055,13,33,660.92,2021-03-22 16:15:49,2022-02-08 07:49:05
4056,1056,130,16,167.7,2021-09-18 07:03:11,2022-01-06 15:17:12
4057,1057,452,67,500.03,2021-05-04 20:48:07,2022-08-20 09:53:58
4058,1058,133,84,94.4,2021-06-26 21:41:02,2022-10-21 23:43:53
4059,1059,83,34,727.66,2021-01-20 11:42:24,2022-06-05 03:43:44
4060,1060,92,38,78.15,2021-12-14 01:51:26,2022-04-06 17:09:03
4061,1061,37,87,208.73,2021-08-30 12:26:04,2022-08-01 05:03:27
4062,1062,43,51,71.61,2021-09-04 04:55:39,2022-10-05 04:54:56
4063,1063,251,87,737.57,2021-09-19 00:10:42,2022-10-15 05:31:39
4064,1064,293,96,243.63,2021-08-04 06:59:49,2022-03-11 08:22:31
4065,1065,180,88,17.21,2021-09-27 03:19:39,2022-06-05 09:23:32
4066,1066,477,82,981.63,2021-11-02 20:56:31,2022-07-19 03:06:35
4067,1067,104,10,410.02,2021-03-19 17:37:40,2022-01-17 19:01:25
4068,1068,77,52,449.41,2021-03-02 10:34:36,2022-07-29 14:25:33
4069,1069,355,4,405.79,2021-07-09 16:01:35,2022-07-11 16:17:10
4070,1070,392,2,819.34,2021-04-06 08:13:54,2022-10-07 01:03:00
4071,1071,417,63,876.3,2021-09-29 00:54:26,2022-02-21 02:40:35
4072,1072,297,80,87.43,2021-06-24 20:57:09,2022-10-03 03:38:16
4073,1073,77,87,788.14,2021-10-11 11:26:08,2022-04-01 21:42:54
4074,1074,141,61,205.45,2021-02-19 12:09:29,2022-05-11 02:38:56
4075,1075,102,55,618.96,2021-04-27 05:27:25,2022-09-18 03:58:22
4076,1076,363,92,519.12,2021-11-02 17:41:10,2022-03-16 22:56:00
4077,1077,232,64,128.4,2021-02-04 16:10:11,2022-11-16 11:04:29
4078,1078,69,94,687.45,2021-08-23 09:32:45,2022-12-21 19:24:19
4079,1079,286,24,319.14,2021-06-25 23:18:16,2022-09-18 16:04:27
4080,1080,419,59,441.98,2021-03-11 17:25:16,2022-08-23 23:24:48
4081,1081,365,66,211.95,2021-12-27 03:57:04,2022-03-06 16:03:26
4082,1082,114,95,827.19,2021-08-09 15:04:46,2022-12-19 05:53:35
4083,1083,458,42,637.05,2021-03-19 05:34:47,2022-03-19 03:52:38
4084,1084,450,16,366.84,2021-01-17 16:57:55,2022-02-02 03:11:15
4085,1085,54,43,868.55,2021-11-05 08:25:51,2022-12-24 12:33:46
4086,1086,2,32,724.71,2021-08-18 21:43:05,2022-07-15 18:36:26
4087,1087,35,75,980.94,2021-05-18 06:45:23,2022-06-26 03:11:39
4088,1088,461,82,437.63,2021-10-25 10:35:52,2022-03-18 07:37:40
4089,1089,285,63,779.87,2021-09-26 18:34:07,2022-03-30 06:46:34
4090,1090,335,99,331.52,2021-07-24 13:01:34,2022-06-28 15:31:34
4091,1091,434,21,668.51,2021-09-09 00:59:41,2022-12-20 09:25:00
4092,1092,374,58,196.62,2021-06-08 08:53:59,2022-07-04 06:59:56
4093,1093,419,78,187.07,2021-06-27 17:07:22,2022-05-04 13:28:47
4094,1094,152,74,411.16,2021-12-23 04:19:48,2022-01-31 07:00:26
4095,1095,75,29,868.35,2021-12-02 05:20:12,2022-01-20 02:41:06
4096,1096,329,76,450.18,2021-04-30 02:51:36,2022-05-29 21:38:35
4097,1097,115,48,284.74,2021-02-25 10:32:59,2022-11-05 00:54:08
4098,1098,175,74,852.01,2021-11-16 15:39:27,2022-04-16 19:23:32
4099,1099,218,43,280.91,2021-06-28 14:17:13,2022-07-08 23:24:17
4100,1100,431,10,732.56,2021-01-10 04:04:19,2022-01-18 10:16:05
4101,1101,210,17,618.11,2021-11-12 08:44:04,2022-10-12 01:12:08
4102,1102,65,53,356.75,2021-05-10 07:41:01,2022-02-20 19:34:34
4103,1103,314,75,768.89,2021-08-01 13:05:11,2022-01-04 11:55:08
4104,1104,183,80,315.3,2021-03-12 13:39:20,2022-11-29 05:08:43
4105,1105,165,79,986.23,2021-05-31 12:28:35,2022-11-16 19:12:40
4106,1106,209,37,438.87,2021-11-19 17:08:16,2022-05-26 15:15:31
4107,1107,373,16,56.4,2021-04-23 08:17:34,2022-09-12 04:00:53
4108,1108,387,63,655.09,2021-02-16 17:00:33,2022-10-10 10:43:45
4109,1109,469,81,452.62,2021-04-13 00:18:21,2022-10-16 01:00:33
4110,1110,19,37,163.01,2021-02-08 21:17:07,2022-04-02 20:19:10
4111,1111,90,35,781.42,2021-05-29 04:21:52,2022-02-25 04:29:56
4112,1112,380,77,343.42,2021-06-22 04:36:02,2022-12-21 10:21:55
4113,1113,183,54,234.72,2021-03-20 00:51:01,2022-04-13 15:24:18
4114,1114,48,50,558.56,2021-02-25 22:39:08,2022-07-11 03:58:45
4115,1115,344,64,839.89,2021-04-27 10:23:41,2022-08-24 12:34:30
4116,1116,455,67,477.51,2021-05-10 15:34:47,2022-06-22 22:27:50
4117,1117,128,5,380.84,2021-03-18 08:30:09,2022-05-05 17:57:04
4118,1118,8,38,752.68,2021-10-26 14:50:22,2022-10-12 16:57:45
4119,1119,468,61,189.34,2021-03-31 12:40:50,2022-02-21 11:10:20
4120,1120,81,88,915.4,2021-11-30 01:04:07,2022-04-20 09:39:38
4121,1121,237,44,164.09,2021-09-24 08:23:42,2022-05-07 05:51:51
4122,1122,114,30,337.0,2021-05-31 15:26:16,2022-07-30 13:54:28
4123,1123,244,68,458.33,2021-10-21 12:33:47,2022-08-20 01:36:42
4124,1124,50,72,404.22,2021-10-31 23:11:15,2022-09-10 01:07:52
4125,1125,74,11,512.43,2021-06-13 21:26:04,2022-12-26 11:54:39
4126,1126,378,40,79.55,2021-06-18 04:02:49,2022-09-24 09:08:42
4127,1127,161,27,118.02,2021-12-28 00:39:05,2022-12-21 23:22:50
4128,1128,199,71,868.74,2021-07-10 21:16:27,2022-05-14 11:29:48
4129,1129,28,98,604.81,2021-03-24 05:57:43,2022-07-27 15:48:23
4130,1130,339,53,939.77,2021-04-27 18:22:37,2022-03-23 05:05:29
4131,1131,175,60,424.5,2021-08-31 19:28:28,2022-05-24 20:13:15
4132,1132,182,92,270.49,2021-03-17 08:52:41,2022-10-03 04:51:39
4133,1133,282,45,57.77,2021-04-24 04:55:54,2022-07-10 08:25:40
4134,1134,211,63,332.04,2021-12-22 08:58:19,2022-01-15 03:12:42
4135,1135,349,33,396.44,2021-09-15 17:01:33,2022-03-14 12:10:17
4136,1136,7,79,32.46,2021-08-04 02:53:32,2022-05-06 12:59:45
4137,1137,382,68,413.54,2021-10-28 02:02:40,2022-12-07 02:39:13
4138,1138,326,51,860.42,2021-08-10 12:32:52,2022-03-17 15:22:26
4139,1139,287,94,233.83,2021-06-08 01:02:42,2022-02-11 06:18:41
4140,1140,8,50,246.17,2021-01-06 02:12:42,2022-10-07 07:16:01
4141,1141,185,28,51.99,2021-12-01 06:43:12,2022-03-04 00:53:05
4142,1142,347,40,450.42,2021-11-03 08:54:13,2022-11-25 16:29:59
4143,1143,315,58,860.2,2021-03-04 04:00:02,2022-08-30 15:16:06
4144,1144,412,33,476.91,2021-07-07 02:42:58,2022-09-05 04:03:27
4145,1145,3,18,945.03,2021-05-22 18:44:43,2022-10-08 14:44:03
4146,1146,273,57,367.19,2021-05-15 17:56:50,2022-02-26 23:49:35
4147,1147,163,54,170.1,2021-01-10 11:06:05,2022-08-19 08:04:32
4148,1148,9,34,828.05,2021-05-27 02:08:09,2022-07-18 07:14:56
4149,1149,311,29,307.72,2021-05-10 14:23:15,2022-03-24 19:36:34
4150,1150,468,17,557.49,2021-03-25 07:55:46,2022-04-12 19:33:23
4151,1151,416,68,73.07,2021-10-06 13:25:03,2022-04-30 09:02:57
4152,1152,370,58,28.46,2021-12-28 01:34:49,2022-09-25 06:31:39
4153,1153,217,66,46.72,2021-11-11 19:43:52,2022-03-06 03:24:18
4154,1154,54,66,693.2,2021-10-12 18:27:49,2022-12-29 05:19:01
4155,1155,455,32,41.49,2021-09-06 05:07:25,2022-05-29 18:55:00
4156,1156,382,33,730.05,2021-10-09 14:59:04,2022-03-21 06:45:53
4157,1157,442,35,275.54,2021-08-20 03:53:40,2022-03-01 08:22:46
4158,1158,159,79,657.92,2021-12-29 22:57:50,2022-04-19 04:55:25
4159,1159,349,58,798.56,2021-10-08 08:29:07,2022-04-14 02:06:41
4160,1160,353,1,52.26,2021-05-21 06:20:48,2022-10-14 13:33:17
4161,1161,78,67,601.39,2021-10-08 17:05:44,2022-04-10 05:56:31
4162,1162,52,41,537.75,2021-06-07 19:07:06,2022-06-07 22:38:39
4163,1163,261,94,377.42,2021-11-26 14:20:01,2022-06-17 22:01:02
4164,1164,113,5,712.08,2021-07-08 19:36:19,2022-01-28 13:51:06
4165,1165,25,83,460.21,2021-05-20 17:38:04,2022-03-03 14:44:14
4166,1166,259,21,257.15,2021-02-22 10:06:25,2022-04-10 18:17:47
4167,1167,120,21,912.77,2021-11-25 14:10:24,2022-01-06 01:44:31
4168,1168,108,83,133.34,2021-03-09 23:01:03,2022-11-28 00:40:19
4169,1169,81,88,671.29,2021-12-14 01:46:12,2022-01-31 17:09:23
4170,1170,258,96,100.81,2021-12-15 23:27:21,2022-04-15 12:35:34
4171,1171,138,90,197.61,2021-01-07 00:33:15,2022-08-02 11:30:09
4172,1172,59,89,877.27,2021-09-02 08:57:25,2022-01-07 17:07:46
4173,1173,349,14,25.45,2021-08-27 20:14:12,2022-10-25 02:02:26
4174,1174,414,94,657.8,2021-10-21 04:51:46,2022-09-22 13:31:57
4175,1175,326,99,24.7,2021-12-04 20:25:55,2022-06-04 10:13:48
4176,1176,440,13,811.11,2021-09-20 15:06:13,2022-02-04 22:49:52
4177,1177,408,44,814.55,2021-03-23 11:29:23,2022-09-02 00:06:11
4178,1178,456,64,627.0,2021-10-21 18:43:29,2022-05-13 05:25:53
4179,1179,473,93,160.18,2021-12-13 01:17:44,2022-01-05 09:12:04
4180,1180,285,32,619.54,2021-07-20 04:42:52,2022-09-07 08:40:08
4181,1181,278,64,430.73,2021-06-18 21:01:32,2022-03-30 02:40:14
4182,1182,100,76,756.39,2021-08-10 02:49:05,2022-10-08 01:11:45
4183,1183,170,95,524.23,2021-11-18 15:47:05,2022-09-23 16:52:26
4184,1184,379,18,135.18,2021-05-14 00:38:23,2022-05-26 04:51:21
4185,1185,45,20,687.88,2021-02-23 07:49:47,2022-07-08 09:26:48
4186,1186,256,53,310.59,2021-05-15 17:23:02,2022-04-25 00:31:26
4187,1187,306,92,417.9,2021-02-25 06:44:09,2022-02-22 23:37:02
4188,1188,435,26,343.72,2021-08-01 23:46:08,2022-05-05 21:25:49
4189,1189,211,15,917.47,2021-08-13 09:13:53,2022-06-27 08:32:23
4190,1190,144,46,849.28,2021-01-03 19:17:16,2022-10-24 07:21:59
4191,1191,484,84,603.83,2021-09-11 01:17:53,2022-01-31 02:19:36
4192,1192,317,68,325.21,2021-08-31 14:19:59,2022-03-11 07:36:48
4193,1193,390,59,743.72,2021-03-07 05:28:25,2022-12-09 00:07:24
4194,1194,421,12,230.82,2021-08-31 21:49:32,2022-10-18 13:28:44
4195,1195,230,95,751.4,2021-07-30 07:04:54,2022-11-30 23:58:29
4196,1196,432,68,58.5,2021-08-12 22:17:19,2022-06-29 23:54:21
4197,1197,139,5,854.99,2021-05-13 21:07:14,2022-10-18 23:47:36
4198,1198,246,27,960.38,2021-05-21 04:14:22,2022-07-28 23:49:27
4199,1199,374,8,252.02,2021-11-12 09:18:22,2022-10-23 06:25:23
4200,1200,341,45,162.83,2021-06-06 10:39:49,2022-09-15 22:26:48
4201,1201,350,1,901.06,2021-04-29 07:10:23,2022-05-06 16:25:51
4202,1202,378,86,470.92,2021-11-23 05:33:15,2022-12-26 21:17:34
4203,1203,227,62,998.12,2021-10-26 15:40:28,2022-12-28 15:01:16
4204,1204,8,99,801.0,2021-08-31 11:15:09,2022-01-11 10:28:02
4205,1205,176,40,444.42,2021-08-28 03:25:26,2022-05-15 02:31:16
4206,1206,417,67,740.54,2021-11-20 07:11:14,2022-11-02 13:50:54
4207,1207,91,20,805.54,2021-01-24 10:48:57,2022-12-13 17:15:27
4208,1208,328,94,945.66,2021-10-30 22:30:58,2022-07-12 14:33:03
4209,1209,359,66,721.38,2021-05-07 16:44:26,2022-03-12 04:36:21
4210,1210,476,21,83.56,2021-11-12 04:18:22,2022-10-28 16:33:50
4211,1211,169,20,562.9,2021-11-17 16:26:33,2022-12-12 19:06:55
4212,1212,197,26,547.97,2021-04-23 03:39:18,2022-05-06 13:02:57
4213,1213,342,40,535.33,2021-04-20 22:01:38,2022-09-19 12:48:55
4214,1214,84,73,469.58,2021-01-23 15:08:22,2022-09-28 10:59:22
4215,1215,133,49,22.89,2021-12-28 21:20:03,2022-09-17 20:09:48
4216,1216,392,66,466.1,2021-09-28 08:46:33,2022-05-24 10:41:22
4217,1217,33,80,839.39,2021-12-08 15:49:21,2022-04-30 08:45:41
4218,1218,146,100,193.67,2021-02-01 08:35:33,2022-06-01 04:54:05
4219,1219,120,41,546.25,2021-11-18 14:26:03,2022-11-20 03:18:21
4220,1220,176,16,721.63,2021-11-07 04:11:46,2022-07-19 03:49:04
4221,1221,426,26,417.47,2021-10-04 19:45:03,2022-04-08 05:21:52
4222,1222,241,44,130.3,2021-05-06 04:46:34,2022-05-27 02:37:27
4223,1223,305,96,270.23,2021-07-31 14:16:16,2022-08-19 04:09:56
4224,1224,384,3,136.44,2021-03-20 13:18:36,2022-01-05 16:40:45
4225,1225,259,35,547.15,2021-06-25 08:50:38,2022-06-18 18:01:50
4226,1226,171,53,459.91,2021-05-11 12:27:38,2022-08-03 12:04:38
4227,1227,264,79,979.97,2021-08-16 01:24:19,2022-07-21 21:56:16
4228,1228,312,1,538.71,2021-06-05 13:24:52,2022-11-11 09:36:46
4229,1229,295,34,629.52,2021-03-04 04:51:17,2022-02-22 23:55:10
4230,1230,291,17,906.57,2021-08-11 04:00:36,2022-10-01 15:06:17
4231,1231,128,17,498.41,2021-05-29 17:37:35,2022-05-05 19:12:10
4232,1232,256,65,254.52,2021-02-14 02:41:58,2022-01-21 18:40:48
4233,1233,37,63,410.37,2021-11-19 04:13:56,2022-12-11 23:26:09
4234,1234,250,43,153.55,2021-11-24 14:05:06,2022-09-26 13:14:35
4235,1235,74,3,722.32,2021-10-07 15:49:20,2022-08-11 21:16:13
4236,1236,209,87,489.58,2021-08-02 09:16:11,2022-09-07 07:46:18
4237,1237,353,14,280.3,2021-08-16 22:47:42,2022-06-21 16:06:20
4238,1238,50,67,730.05,2021-05-08 12:26:06,2022-12-01 23:55:35
4239,1239,325,38,121.77,2021-03-02 12:14:12,2022-11-25 21:24:35
4240,1240,400,89,694.83,2021-10-28 13:22:51,2022-12-30 20:20:15
4241,1241,451,83,71.61,2021-06-20 10:11:57,2022-01-07 22:55:59
4242,1242,96,48,782.22,2021-03-05 19:01:12,2022-07-07 20:12:32
4243,1243,224,83,523.98,2021-11-20 19:46:19,2022-03-08 19:15:34
4244,1244,238,1,617.09,2021-11-23 02:23:37,2022-08-27 15:27:51
4245,1245,404,91,389.3,2021-06-26 07:38:01,2022-11-29 06:07:58
4246,1246,183,63,896.49,2021-01-19 17:02:36,2022-08-15 10:51:26
4247,1247,81,58,369.48,2021-07-11 18:37:41,2022-03-14 23:16:03
4248,1248,36,79,930.53,2021-06-23 20:22:24,2022-02-10 17:52:29
4249,1249,298,90,236.18,2021-02-19 02:14:51,2022-08-04 23:13:27
4250,1250,361,6,758.25,2021-08-11 12:48:05,2022-11-18 06:50:51
4251,1251,239,15,96.41,2021-04-10 07:13:04,2022-02-01 01:42:15
4252,1252,201,31,400.37,2021-06-05 05:25:13,2022-11-19 23:02:27
4253,1253,6,35,341.55,2021-03-02 02:39:21,2022-05-19 14:46:06
4254,1254,210,35,164.88,2021-03-13 09:10:53,2022-06-04 16:08:53
4255,1255,229,43,913.87,2021-06-07 02:42:09,2022-04-09 17:21:51
4256,1256,147,25,832.34,2021-03-21 00:07:06,2022-05-28 08:16:57
4257,1257,409,99,384.85,2021-02-03 06:53:22,2022-10-10 08:07:23
4258,1258,495,46,723.28,2021-04-15 18:53:32,2022-08-30 02:18:17
4259,1259,63,91,384.71,2021-09-07 09:23:47,2022-02-16 02:51:03
4260,1260,47,57,570.88,2021-08-09 17:24:36,2022-12-28 00:11:43
4261,1261,8,100,131.66,2021-07-21 10:09:45,2022-04-07 22:53:05
4262,1262,425,41,639.0,2021-04-21 08:27:34,2022-02-06 13:11:34
4263,1263,186,54,715.79,2021-07-29 02:57:46,2022-10-24 14:02:45
4264,1264,118,24,649.84,2021-04-16 16:50:18,2022-05-31 00:36:23
4265,1265,42,91,889.37,2021-06-15 21:25:25,2022-12-05 14:45:10
4266,1266,308,50,50.94,2021-05-08 15:58:41,2022-04-04 04:53:30
4267,1267,168,55,118.32,2021-12-14 11:07:29,2022-05-26 14:57:39
4268,1268,43,65,162.97,2021-02-23 09:46:06,2022-08-08 18:49:01
4269,1269,199,16,872.63,2021-04-30 13:10:10,2022-11-16 05:52:30
4270,1270,214,83,721.06,2021-03-18 16:40:06,2022-07-04 04:34:03
4271,1271,432,50,969.21,2021-09-04 15:22:22,2022-09-07 02:33:45
4272,1272,487,60,940.33,2021-06-04 06:51:45,2022-12-15 09:14:22
4273,1273,251,8,643.59,2021-06-30 09:43:17,2022-09-15 04:53:17
4274,1274,395,45,131.26,2021-07-03 13:08:20,2022-07-05 08:06:39
4275,1275,216,7,522.51,2021-03-06 14:46:00,2022-06-25 02:44:52
4276,1276,315,52,515.33,2021-08-06 23:41:30,2022-01-28 02:53:13
4277,1277,299,91,753.88,2021-03-21 06:24:39,2022-08-01 22:44:52
4278,1278,441,79,211.28,2021-06-16 22:49:20,2022-02-26 04:15:41
4279,1279,121,81,267.34,2021-03-02 03:05:33,2022-01-06 13:09:19
4280,1280,187,83,393.91,2021-08-16 18:42:06,2022-04-29 12:06:38
4281,1281,70,37,421.64,2021-11-11 05:45:24,2022-03-06 00:39:52
4282,1282,16,50,268.79,2021-10-09 03:16:25,2022-06-25 19:43:28
4283,1283,305,91,244.21,2021-01-06 23:29:40,2022-09-29 16:47:59
4284,1284,494,49,466.39,2021-10-02 01:39:11,2022-01-23 22:01:24
4285,1285,389,74,178.48,2021-04-01 05:07:48,2022-08-09 12:27:03
4286,1286,357,95,505.11,2021-06-01 16:21:28,2022-03-23 02:11:04
4287,1287,192,22,896.06,2021-08-08 16:01:42,2022-06-23 11:58:28
4288,1288,203,13,816.16,2021-03-19 23:44:54,2022-05-03 08:19:51
4289,1289,198,81,287.22,2021-10-18 01:16:31,2022-09-03 23:36:33
4290,1290,245,98,589.07,2021-02-06 08:42:12,2022-03-24 18:27:13
4291,1291,116,36,958.28,2021-04-02 11:12:04,2022-03-19 03:15:10
4292,1292,272,23,884.28,2021-01-04 20:52:10,2022-03-26 04:51:08
4293,1293,51,79,111.03,2021-12-24 00:48:37,2022-09-23 11:42:50
4294,1294,195,63,859.86,2021-09-09 21:40:11,2022-07-26 18:27:38
4295,1295,365,8,458.08,2021-02-21 18:52:55,2022-01-02 19:22:11
4296,1296,459,95,488.46,2021-08-03 04:22:33,2022-07-29 20:54:18
4297,1297,86,52,969.9,2021-06-06 16:35:07,2022-02-09 15:29:14
4298,1298,113,6,612.22,2021-09-14 13:48:46,2022-09-09 21:40:43
4299,1299,296,92,228.86,2021-02-26 21:27:24,2022-05-28 12:07:45
4300,1300,88,54,655.77,2021-11-16 07:42:57,2022-10-30 14:50:27
4301,1301,31,19,681.97,2021-06-09 12:31:14,2022-11-06 18:27:01
4302,1302,447,70,729.18,2021-08-12 06:30:38,2022-07-25 15:33:42
4303,1303,443,79,878.58,2021-08-31 22:05:02,2022-06-04 10:10:03
4304,1304,297,24,127.39,2021-10-28 23:09:58,2022-09-03 01:53:19
4305,1305,273,48,292.34,2021-09-11 23:43:11,2022-11-16 00:08:43
4306,1306,320,78,924.5,2021-05-28 11:55:25,2022-08-20 22:55:13
4307,1307,79,26,806.13,2021-03-31 13:12:12,2022-06-01 03:24:18
4308,1308,376,60,950.73,2021-12-29 14:04:58,2022-01-30 00:46:36
4309,1309,347,29,874.14,2021-11-02 05:24:58,2022-12-08 09:18:06
4310,1310,77,50,495.68,2021-07-01 15:23:46,2022-07-03 00:42:19
4311,1311,104,40,408.05,2021-05-05 22:23:15,2022-08-20 18:38:24
4312,1312,259,90,734.15,2021-11-23 00:37:52,2022-10-07 09:56:24
4313,1313,437,79,291.54,2021-11-19 01:06:35,2022-08-15 17:43:50
4314,1314,496,100,870.3,2021-10-19 21:28:53,2022-12-11 15:01:32
4315,1315,66,90,536.49,2021-03-14 02:36:10,2022-05-18 16:01:31
4316,1316,465,3,728.91,2021-11-20 03:10:43,2022-04-08 13:21:03
4317,1317,216,15,500.73,2021-01-16 18:23:29,2022-02-19 17:33:29
4318,1318,35,50,4.68,2021-06-08 10:39:31,2022-03-29 19:33:57
4319,1319,200,74,444.55,2021-10-12 06:28:18,2022-06-23 01:48:06
4320,1320,324,87,936.33,2021-01-21 03:24:54,2022-02-23 04:06:04
4321,1321,317,19,218.73,2021-03-05 05:56:55,2022-10-23 10:31:33
4322,1322,441,99,158.9,2021-12-05 22:38:55,2022-08-16 18:18:52
4323,1323,60,97,677.09,2021-08-16 16:53:13,2022-02-15 17:38:58
4324,1324,4,47,803.16,2021-01-06 10:54:20,2022-12-19 03:37:50
4325,1325,372,44,312.08,2021-10-22 17:07:38,2022-02-04 22:40:06
4326,1326,315,61,832.17,2021-09-30 15:28:11,2022-07-12 01:13:35
4327,1327,256,25,256.65,2021-02-15 16:21:19,2022-11-26 02:42:46
4328,1328,393,15,554.77,2021-08-11 23:12:54,2022-04-02 05:32:50
4329,1329,483,100,271.47,2021-11-06 09:08:20,2022-04-11 20:15:49
4330,1330,458,100,0.57,2021-05-18 01:59:27,2022-08-31 21:01:24
4331,1331,182,32,211.88,2021-02-13 03:00:06,2022-03-16 06:31:52
4332,1332,210,19,789.06,2021-06-13 04:19:18,2022-10-30 21:58:27
4333,1333,373,32,313.72,2021-03-08 23:53:42,2022-07-18 05:13:09
4334,1334,484,63,428.18,2021-12-26 05:46:10,2022-08-05 15:00:30
4335,1335,166,8,172.1,2021-09-17 17:42:48,2022-06-14 20:42:09
4336,1336,320,43,911.57,2021-05-29 20:18:17,2022-02-01 23:14:31
4337,1337,207,97,988.08,2021-01-09 13:22:41,2022-11-28 09:18:26
4338,1338,221,22,843.84,2021-01-09 13:17:05,2022-01-26 05:50:39
4339,1339,378,5,969.1,2021-07-29 10:44:01,2022-09-22 04:33:29
4340,1340,499,24,731.51,2021-04-02 10:36:33,2022-04-30 23:37:57
4341,1341,156,30,243.42,2021-01-09 10:18:08,2022-08-09 11:08:59
4342,1342,84,44,654.8,2021-08-08 05:02:07,2022-03-05 14:39:55
4343,1343,353,70,165.16,2021-05-28 18:34:46,2022-08-02 12:36:34
4344,1344,291,98,624.85,2021-04-25 19:11:46,2022-08-29 13:23:42
4345,1345,209,72,839.57,2021-07-18 23:23:57,2022-08-29 02:11:24
4346,1346,385,31,251.58,2021-03-29 01:42:01,2022-08-21 05:32:47
4347,1347,139,2,252.17,2021-07-08 16:36:07,2022-04-14 13:22:31
4348,1348,197,63,941.35,2021-09-20 13:57:53,2022-05-24 02:42:25
