payment_id,order_id,payment_date,payment_method,amount,created_at,updated_at
1083,1191,2022-05-13 18:32:20,credit_card,1545.26,2021-10-26 21:35:42,2022-04-06 06:24:32
1084,131,2022-01-19 12:36:36,apple_pay,9274.07,2021-11-16 17:24:04,2022-10-16 12:31:31
1085,610,2022-04-13 05:30:56,apple_pay,4931.51,2021-05-10 14:26:48,2022-05-12 11:43:37
1086,2105,2022-12-20 13:06:17,credit_card,8246.98,2021-11-17 11:00:07,2022-08-09 22:51:15
1087,2202,2022-10-30 07:19:08,venmo,5064.19,2021-07-26 17:42:15,2022-04-17 11:29:32
1088,578,2022-08-08 11:13:41,apple_pay,2656.71,2021-03-16 19:24:03,2022-07-27 03:02:56
1089,1375,2022-11-03 18:43:21,debit_card,1467.76,2021-12-19 04:16:46,2022-11-28 20:05:33
1090,17,2022-05-08 12:03:31,venmo,772.16,2021-12-06 15:28:34,2022-09-27 08:21:16
1091,2905,2022-10-09 19:42:25,debit_card,7281.08,2021-02-02 08:09:54,2022-05-22 23:25:41
1092,2317,2022-08-17 07:41:08,debit_card,9709.13,2021-12-21 03:36:40,2022-02-19 01:44:42
1093,2601,2022-06-09 16:08:20,paypal,9431.61,2021-12-30 09:46:03,2022-06-24 15:31:04
1094,2190,2022-12-09 13:59:48,debit_card,5670.84,2021-08-10 09:29:38,2022-02-09 06:51:08
1095,2944,2022-07-24 18:31:43,venmo,1312.43,2021-01-27 22:55:52,2022-11-28 22:35:34
1096,738,2022-10-25 04:33:29,paypal,5646.87,2021-09-30 23:48:46,2022-01-18 11:55:34
1097,2310,2022-10-08 23:53:36,apple_pay,8167.68,2021-05-15 13:19:46,2022-12-12 19:16:29
1098,2016,2022-09-03 14:31:49,venmo,550.28,2021-06-04 07:39:23,2022-10-24 07:43:16
1099,2392,2022-11-07 11:25:39,debit_card,5143.18,2021-06-08 16:48:13,2022-05-31 19:44:44
1100,536,2022-09-15 17:28:08,credit_card,6160.9,2021-03-26 18:35:54,2022-01-29 16:47:11
1101,753,2022-09-21 23:04:24,paypal,9937.83,2021-07-30 13:17:35,2022-07-05 17:50:16
1102,994,2022-03-08 06:28:15,venmo,1665.26,2021-06-26 16:15:49,2022-12-17 18:42:26
1103,364,2022-08-11 08:26:30,debit_card,9572.29,2021-01-09 14:54:08,2022-06-12 14:47:17
1104,976,2022-11-18 15:21:16,paypal,8502.78,2021-05-19 12:45:21,2022-10-06 02:38:22
1105,2851,2022-01-29 10:02:33,debit_card,9064.35,2021-06-15 23:46:25,2022-08-23 02:16:28
1106,982,2022-07-21 23:49:43,credit_card,8612.03,2021-12-17 04:56:50,2022-04-25 06:43:45
1107,1351,2022-01-16 11:05:44,venmo,4529.51,2021-11-22 15:14:47,2022-11-17 10:54:06
1108,2603,2022-03-02 18:49:26,credit_card,3497.93,2021-06-15 23:44:47,2022-04-14 13:53:40
1109,48,2022-07-25 06:01:46,paypal,352.11,2021-09-14 05:28:59,2022-01-20 23:28:26
1110,1936,2022-10-12 23:41:53,venmo,7812.92,2021-05-04 23:37:53,2022-06-26 12:27:32
1111,1555,2022-04-27 05:06:39,venmo,8101.29,2021-11-21 20:17:08,2022-04-11 18:05:46
1112,2787,2022-10-09 16:14:26,debit_card,8090.98,2021-12-14 23:49:17,2022-12-24 03:14:11
1113,334,2022-12-16 02:20:41,debit_card,4010.38,2021-06-28 08:40:35,2022-12-28 01:35:29
1114,1922,2022-01-12 00:04:48,venmo,3567.34,2021-03-21 06:55:29,2022-09-03 14:10:02
1115,727,2022-03-26 01:42:32,credit_card,5496.46,2021-04-05 04:01:25,2022-03-18 05:51:27
1116,2421,2022-06-16 15:01:29,credit_card,9971.56,2021-07-08 13:58:39,2022-01-04 13:03:21
1117,114,2022-03-17 09:14:57,debit_card,9590.21,2021-05-05 14:19:25,2022-08-13 03:02:22
1118,2718,2022-06-11 19:51:20,apple_pay,4473.01,2021-11-29 03:52:07,2022-02-26 16:31:53
1119,50,2022-04-03 22:58:29,debit_card,8330.7,2021-12-04 20:51:47,2022-03-19 00:00:38
1120,272,2022-03-07 12:58:03,apple_pay,8200.59,2021-02-23 07:48:52,2022-10-19 21:37:34
1121,730,2022-12-08 17:06:45,paypal,4922.94,2021-04-09 00:35:15,2022-10-06 17:51:31
1122,1814,2022-01-06 04:29:43,apple_pay,9286.11,2021-08-24 13:41:52,2022-04-06 08:17:14
1123,2863,2022-08-09 18:08:04,apple_pay,6909.25,2021-08-26 21:00:41,2022-07-20 13:59:05
1124,691,2022-02-18 14:29:54,apple_pay,7993.8,2021-09-11 04:30:27,2022-05-20 13:17:05
1125,210,2022-06-14 04:00:43,credit_card,4798.67,2021-07-03 04:56:34,2022-01-20 21:51:24
1126,2581,2022-10-06 21:23:05,credit_card,4641.59,2021-06-15 13:55:57,2022-04-04 21:23:40
1127,2612,2022-03-30 18:29:20,paypal,6585.09,2021-05-08 02:39:59,2022-06-03 21:05:33
1128,291,2022-02-08 11:12:45,venmo,8391.2,2021-07-24 05:57:42,2022-04-06 05:25:59
1129,2405,2022-04-08 19:12:26,apple_pay,1219.26,2021-09-14 05:19:18,2022-02-04 15:17:50
1130,1770,2022-10-16 07:26:26,venmo,5385.7,2021-03-02 09:12:22,2022-05-07 18:36:20
1131,207,2022-04-21 01:00:48,apple_pay,5814.12,2021-03-09 23:23:25,2022-07-24 06:05:56
1132,1591,2022-01-29 00:54:32,paypal,55.08,2021-11-21 11:32:37,2022-02-02 05:47:02
1133,2339,2022-07-24 02:29:52,credit_card,6634.99,2021-02-10 05:28:11,2022-11-08 19:53:29
1134,2206,2022-02-19 23:44:28,venmo,4171.8,2021-11-16 08:02:09,2022-07-26 21:56:32
1135,2537,2022-10-25 02:28:45,paypal,2699.75,2021-11-03 00:05:21,2022-10-07 10:07:55
1136,1101,2022-03-06 01:43:11,paypal,3127.86,2021-05-24 18:37:22,2022-03-07 00:01:49
1137,237,2022-09-14 08:41:05,apple_pay,5097.45,2021-08-04 16:58:46,2022-06-30 04:40:40
1138,2154,2022-07-16 22:55:17,apple_pay,1155.66,2021-05-05 08:34:05,2022-10-30 12:37:38
1139,1124,2022-06-25 07:52:52,paypal,2280.0,2021-11-06 12:11:37,2022-05-01 14:40:26
1140,1034,2022-02-06 18:37:40,venmo,8399.03,2021-04-26 17:15:24,2022-03-31 08:27:21
1141,1445,2022-02-23 02:49:37,venmo,5037.53,2021-03-11 06:04:13,2022-11-06 04:28:06
1142,1489,2022-11-12 23:03:48,credit_card,3301.51,2021-08-20 22:06:27,2022-03-20 00:43:01
1143,184,2022-03-27 20:14:14,paypal,7501.88,2021-09-16 14:23:38,2022-10-16 01:33:49
1144,611,2022-10-18 01:03:12,debit_card,8104.95,2021-09-28 20:37:05,2022-05-19 07:37:10
1145,631,2022-09-12 21:20:04,apple_pay,5989.06,2021-06-12 23:25:51,2022-09-17 03:59:07
1146,1060,2022-03-06 09:11:59,venmo,1286.83,2021-07-10 02:28:52,2022-10-03 00:59:30
1147,553,2022-08-05 18:24:08,credit_card,8937.17,2021-08-14 01:48:03,2022-06-25 20:10:39
1148,1703,2022-02-09 16:19:19,apple_pay,3753.82,2021-06-29 22:40:36,2022-06-19 00:50:55
1149,936,2022-11-28 04:40:35,paypal,5615.91,2021-05-31 15:15:25,2022-03-07 10:40:24
1150,2663,2022-05-23 01:33:06,debit_card,1010.71,2021-08-31 06:35:49,2022-03-25 21:54:03
1151,1253,2022-10-10 01:14:58,venmo,703.11,2021-12-19 04:24:16,2022-06-01 11:40:27
1152,2263,2022-10-15 09:01:25,debit_card,4473.92,2021-03-13 17:53:40,2022-03-27 20:55:08
1153,461,2022-09-13 23:12:43,paypal,2226.4,2021-11-19 14:09:56,2022-12-04 07:02:42
1154,1121,2022-03-26 23:02:26,debit_card,6722.69,2021-07-27 11:39:32,2022-07-14 00:25:21
1155,144,2022-12-08 17:38:08,venmo,7346.32,2021-03-20 11:53:47,2022-08-14 23:47:04
1156,287,2022-01-30 11:05:27,credit_card,5111.77,2021-10-25 10:48:07,2022-05-31 01:16:16
1157,2329,2022-01-01 23:22:44,apple_pay,4630.65,2021-09-07 14:57:19,2022-06-03 15:34:08
1158,180,2022-03-03 21:21:35,venmo,984.44,2021-02-24 20:06:55,2022-12-17 23:09:31
1159,2027,2022-08-21 20:13:47,venmo,5730.07,2021-09-17 07:18:05,2022-07-04 19:11:04
1160,1667,2022-08-29 07:56:26,paypal,5747.41,2021-08-08 20:57:44,2022-08-22 04:28:21
1161,181,2022-12-25 12:23:18,paypal,5890.64,2021-08-05 01:41:15,2022-01-27 08:50:37
1162,209,2022-04-27 05:25:23,paypal,4097.64,2021-08-14 00:28:04,2022-02-26 11:06:36
1163,2766,2022-10-11 15:04:11,credit_card,8556.92,2021-02-25 00:44:50,2022-06-21 12:53:13
1164,651,2022-11-18 09:43:06,debit_card,5662.56,2021-04-28 12:15:07,2022-07-14 11:51:50
1165,659,2022-12-09 20:35:13,credit_card,783.84,2021-11-22 21:19:49,2022-06-25 14:02:26
1166,554,2022-12-10 16:03:54,credit_card,3329.93,2021-09-24 00:32:50,2022-04-01 07:23:27
1167,514,2022-10-22 05:00:14,debit_card,2851.89,2021-01-09 09:39:04,2022-10-06 15:56:58
1168,2154,2022-06-27 21:09:17,paypal,76.61,2021-07-31 03:46:28,2022-10-06 08:19:39
1169,1303,2022-07-03 23:33:40,apple_pay,4652.34,2021-04-02 11:51:08,2022-01-31 16:15:22
1170,1190,2022-11-23 01:45:57,venmo,8660.53,2021-11-12 07:27:50,2022-09-02 20:23:31
1171,376,2022-01-07 10:35:33,paypal,1983.37,2021-08-07 21:54:46,2022-03-05 08:30:43
1172,2766,2022-09-23 06:31:22,paypal,1069.61,2021-06-10 10:47:39,2022-03-06 13:01:42
1173,689,2022-06-24 14:35:08,debit_card,5276.41,2021-07-22 09:34:42,2022-04-06 23:18:22
1174,1642,2022-09-14 00:21:32,apple_pay,4992.31,2021-06-13 00:44:25,2022-09-24 18:27:00
1175,2656,2022-10-01 03:24:19,credit_card,640.65,2021-11-30 11:21:35,2022-02-12 10:50:53
1176,819,2022-09-16 13:11:20,apple_pay,3902.21,2021-06-10 23:55:14,2022-01-11 22:04:28
1177,460,2022-01-28 07:45:52,paypal,1882.35,2021-05-19 00:38:55,2022-11-29 09:56:00
1178,46,2022-06-21 05:32:53,credit_card,4738.12,2021-09-15 23:44:54,2022-03-18 19:58:00
1179,2509,2022-05-09 06:30:36,apple_pay,9011.44,2021-09-26 12:44:51,2022-11-18 07:58:44
1180,284,2022-11-14 14:51:11,paypal,5042.08,2021-06-14 10:17:32,2022-03-21 10:10:38
1181,979,2022-12-01 02:23:36,apple_pay,2287.68,2021-12-17 08:43:40,2022-07-14 18:01:09
1182,1553,2022-04-06 01:58:39,apple_pay,5088.0,2021-08-18 12:29:02,2022-05-06 18:12:35
1183,557,2022-03-09 13:43:25,venmo,2192.2,2021-08-16 05:41:56,2022-08-07 04:32:56
1184,642,2022-06-05 15:05:43,venmo,2596.39,2021-06-12 10:30:41,2022-02-19 07:01:06
1185,419,2022-03-11 15:35:36,paypal,8377.0,2021-01-11 02:35:28,2022-12-19 02:07:58
1186,896,2022-02-28 16:28:23,paypal,4306.18,2021-02-22 05:24:52,2022-05-17 18:23:24
1187,2490,2022-06-21 22:38:45,paypal,7437.09,2021-09-30 23:17:51,2022-08-28 00:22:18
1188,539,2022-10-26 00:01:29,apple_pay,2364.43,2021-07-16 23:08:10,2022-09-21 08:22:30
1189,826,2022-05-27 07:02:31,venmo,203.23,2021-04-17 12:04:49,2022-06-28 05:08:45
1190,2478,2022-06-01 12:23:16,apple_pay,4212.99,2021-08-28 03:22:34,2022-09-15 12:40:24
1191,2252,2022-02-08 17:15:59,credit_card,9130.67,2021-02-20 03:10:36,2022-01-03 09:39:17
1192,2314,2022-03-31 14:08:26,venmo,3696.6,2021-03-10 11:43:46,2022-11-10 20:25:38
1193,504,2022-09-23 17:25:44,debit_card,6265.41,2021-06-02 18:07:08,2022-07-07 04:58:33
1194,275,2022-01-06 03:13:56,paypal,4141.8,2021-09-28 07:24:19,2022-05-19 03:48:44
1195,395,2022-12-08 10:28:11,credit_card,657.06,2021-06-05 23:14:09,2022-02-26 22:25:12
1196,430,2022-11-21 02:02:52,apple_pay,9696.02,2021-06-08 01:32:08,2022-09-28 14:54:20
1197,1419,2022-12-26 02:27:02,venmo,130.48,2021-08-15 22:33:50,2022-08-13 02:43:59
1198,2994,2022-04-16 18:21:07,paypal,5145.95,2021-06-12 04:03:24,2022-06-15 07:18:44
1199,2848,2022-07-08 15:29:29,apple_pay,2391.73,2021-10-21 00:26:12,2022-02-12 09:37:38
1200,381,2022-04-12 20:16:26,credit_card,3426.85,2021-06-09 14:06:38,2022-11-30 17:19:22
1201,871,2022-01-21 14:09:25,apple_pay,3348.59,2021-06-30 15:14:22,2022-02-25 18:02:13
1202,2,2022-01-22 06:41:25,credit_card,474.21,2021-04-27 06:41:57,2022-09-13 05:18:12
1203,2070,2022-03-07 23:05:10,apple_pay,8590.27,2021-05-31 20:24:41,2022-03-19 07:01:06
1204,1529,2022-09-07 06:42:19,paypal,8558.06,2021-09-09 19:18:42,2022-05-17 10:39:29
1205,1869,2022-05-21 13:22:57,venmo,9852.78,2021-11-11 14:09:34,2022-09-19 09:29:09
1206,1584,2022-08-18 16:26:54,debit_card,8837.94,2021-10-19 06:42:02,2022-02-15 18:24:42
1207,2965,2022-04-11 12:48:32,apple_pay,3220.29,2021-09-12 15:18:45,2022-09-09 12:48:33
1208,35,2022-04-04 12:41:11,paypal,1029.09,2021-10-14 03:11:57,2022-11-17 02:37:25
1209,2169,2022-09-20 17:41:00,credit_card,9184.41,2021-07-07 03:56:52,2022-04-03 03:12:26
1210,2401,2022-10-01 12:45:41,paypal,9799.26,2021-05-06 12:40:14,2022-03-12 23:39:28
1211,708,2022-03-06 05:47:21,debit_card,3249.63,2021-06-30 09:00:17,2022-07-11 01:10:31
1212,826,2022-03-12 01:19:27,credit_card,8828.27,2021-06-18 01:46:52,2022-08-23 16:09:25
1213,2961,2022-08-20 07:05:56,apple_pay,4876.86,2021-03-10 01:27:00,2022-01-16 21:58:54
1214,2851,2022-02-07 10:54:02,credit_card,8490.08,2021-11-03 23:41:10,2022-09-05 11:30:33
1215,334,2022-11-05 15:56:25,venmo,7377.91,2021-11-16 11:15:42,2022-04-15 20:28:24
1216,2398,2022-03-08 19:36:46,debit_card,5660.09,2021-09-12 13:42:12,2022-09-24 20:31:46
1217,707,2022-03-17 23:31:06,paypal,3040.55,2021-03-02 05:54:29,2022-11-13 00:29:04
1218,2743,2022-10-22 08:21:35,paypal,5094.61,2021-07-31 05:55:23,2022-08-04 18:05:59
1219,1199,2022-10-23 09:47:05,credit_card,7192.91,2021-04-07 07:23:36,2022-12-13 22:59:21
1220,920,2022-05-09 14:08:30,venmo,5694.22,2021-06-09 13:16:01,2022-01-24 07:24:29
1221,773,2022-08-21 14:43:54,credit_card,8608.42,2021-02-18 14:07:29,2022-10-04 22:34:27
1222,615,2022-09-19 18:29:47,paypal,8344.38,2021-01-16 04:33:43,2022-08-24 11:39:36
1223,2791,2022-08-18 01:26:08,paypal,8463.9,2021-01-16 16:17:55,2022-03-10 19:03:33
1224,1464,2022-10-10 19:13:06,credit_card,6941.12,2021-05-23 00:50:29,2022-11-09 03:07:17
1225,605,2022-12-16 17:08:53,credit_card,8462.3,2021-12-24 17:40:09,2022-09-06 21:34:34
1226,43,2022-08-23 11:51:18,venmo,5490.76,2021-06-29 23:24:39,2022-07-24 23:28:51
1227,2079,2022-11-19 15:40:51,paypal,4911.91,2021-08-18 18:55:41,2022-05-17 07:33:25
1228,1359,2022-04-03 21:37:38,venmo,1431.22,2021-09-16 03:55:29,2022-12-07 07:42:37
1229,2155,2022-02-11 13:35:49,debit_card,684.91,2021-02-07 03:08:10,2022-06-13 22:33:13
1230,884,2022-10-02 02:19:15,venmo,2283.79,2021-02-19 05:23:52,2022-08-28 05:22:02
1231,2048,2022-08-06 04:14:18,paypal,2679.58,2021-10-11 04:52:06,2022-06-15 14:13:24
1232,1077,2022-02-19 10:20:59,credit_card,217.29,2021-03-13 05:09:54,2022-08-07 00:59:19
1233,245,2022-09-30 13:27:28,paypal,491.24,2021-04-18 19:13:02,2022-05-09 17:31:36
1234,1125,2022-11-30 03:39:10,debit_card,4036.64,2021-07-14 12:52:24,2022-01-02 00:32:58
1235,2599,2022-09-29 01:12:23,credit_card,3252.28,2021-06-13 05:13:29,2022-03-24 10:50:36
1236,352,2022-08-27 14:14:58,debit_card,1091.58,2021-07-22 13:00:41,2022-12-30 10:53:58
1237,2269,2022-04-02 20:48:19,paypal,1304.49,2021-03-28 00:09:18,2022-04-01 16:47:14
1238,2745,2022-04-29 19:03:25,apple_pay,6026.85,2021-10-29 10:41:49,2022-07-28 03:13:27
1239,1942,2022-07-23 14:37:29,debit_card,4535.19,2021-09-09 05:26:43,2022-11-28 00:59:06
1240,565,2022-05-05 03:45:57,apple_pay,8628.04,2021-10-10 12:00:43,2022-10-14 23:31:09
1241,1101,2022-10-05 23:55:00,apple_pay,7953.91,2021-12-08 08:18:25,2022-04-07 05:42:36
1242,2984,2022-03-28 21:31:10,debit_card,712.47,2021-09-23 23:43:58,2022-05-25 19:13:03
1243,346,2022-12-29 07:10:53,paypal,9756.29,2021-06-12 15:27:35,2022-06-04 07:50:52
1244,398,2022-09-20 02:23:38,debit_card,8050.05,2021-04-26 07:01:02,2022-02-04 06:58:18
1245,2095,2022-07-12 07:33:53,paypal,2195.26,2021-10-05 11:04:48,2022-01-15 22:32:54
1246,2358,2022-04-10 10:42:07,credit_card,5115.79,2021-11-22 06:20:28,2022-08-26 07:54:46
1247,2561,2022-04-22 09:34:57,debit_card,5116.59,2021-11-23 11:19:51,2022-12-11 12:20:27
1248,1964,2022-04-04 10:13:08,apple_pay,1865.0,2021-04-15 18:19:14,2022-02-01 01:41:24
1249,2584,2022-04-10 14:35:46,credit_card,8461.62,2021-01-21 03:25:40,2022-12-03 03:18:18
1250,2701,2022-02-21 06:38:16,paypal,6374.16,2021-08-21 07:25:00,2022-10-06 16:15:12
1251,2833,2022-09-12 01:05:50,debit_card,6755.86,2021-08-21 14:48:24,2022-01-21 17:50:12
1252,133,2022-02-25 17:55:04,debit_card,6428.19,2021-01-30 18:03:02,2022-03-04 15:40:56
1253,370,2022-06-12 18:57:41,paypal,3555.1,2021-02-12 21:56:40,2022-01-16 07:19:43
1254,503,2022-03-05 01:39:55,credit_card,8997.43,2021-12-10 05:06:23,2022-05-28 09:40:05
1255,444,2022-04-27 03:55:57,apple_pay,9828.56,2021-09-29 08:15:31,2022-09-17 00:41:58
1256,2119,2022-05-13 16:35:09,venmo,7786.22,2021-08-28 20:31:32,2022-05-12 05:14:04
